StationID,BenSampID,Collection Date,Collection DateTime,RepNum,Acentrella,Acerpenna,Acroneuria,Agnetina,Allocapnia,Amphinemura,Anchytarsus,Ancylidae,Ancyronyx variegatus,Antocha,Argia,Asellidae,Atherix,Baetidae,Baetis,Baetisca,Bezzia,Boyeria,Brachycentrus,Caenis,Cambaridae,Capniidae,Ceratopsyche,Cheumatopsyche,Chimarra,Chironomidae,Cinygmula,Corbicula,Corydalus,Crangonyctidae,Dicranota,Diplectrona,Dolophilodes,Drunella,Dubiraphia,Eccoptura xanthenes,Ectopria,Elmidae,Epeorus,Ephemerella,Ephemerellidae,Ephemeroptera,Eurylophella,Glossosoma,Gomphidae,Haploperla,Helichus,Hemerodromia,Heptageniidae,Heterocloeon,Hexatoma,Hydracarina,Hydropsyche,Hydropsyche/Ceratopsyche,Hydropsychidae,Hydroptila,Isonychia,Isoperla,Lepidostoma,Leptophlebiidae,Leucrocuta,Leuctra,Leuctridae,Lumbriculidae,Maccaffertium,Macronychus glabratus,Microcylloepus,Naididae,Neophylax,Nigronia,Oecetis,Oligochaeta,Optioservus,Oulimnius,Paragnetina,Paraleptophlebia,Perlesta,Perlidae,Perlodidae,Physidae,Pisidiidae,Planorbidae,Plauditus,Plecoptera,Pleuroceridae,Polycentropus,Probezzia,Promoresia,Prosimulium,Psephenus,Pteronarcys,Rhithrogena,Rhyacophila,Serratella,Simuliidae,Simulium,Stenacron,Stenelmis,Sweltsa,Taeniopteryx,Tallaperla,Teloganopsis deficiens,Tipula,Trichoptera,Tricladida
2-JTH006.53,JTH12159,3/28/2019,2019-03-28T09:40:00Z,1,,,1,,,19,2,,,1,,1,,,,,,,,,,,,5,1,41,,,,,,3,,,,2,,,,65,,,,,1,,,5,,,,1,,,,,,12,,,,,,,5,,,,,,,7,,10,,,,,,,,,1,,,,,,,5,,,1,,,,1,8,,,,2,1,,
3-POH003.67,POH12008,4/1/2019,2019-04-01T11:00:00Z,1,6,,1,,,8,,,,,,,,,3,,,,,,,,,4,,42,5,,,,,,3,10,,,,,6,67,,,,,,,,,1,,,1,14,,1,,,2,,1,1,2,,,3,,,,,,,,2,4,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,6,,,
3-RAG000.98,RAG12010,4/1/2019,2019-04-01T10:00:00Z,1,,,,,,3,,,,2,,,,,5,,,,,,,,,1,,10,8,,,,,1,,11,,,,,37,78,,,,,1,,,,,,1,,8,,,,,14,,,,2,,,3,,,,,1,,,,,,1,,,,,,,,,,,,,,,4,,2,,,12,,,1,,,2,,,1
3-LDR000.70,LDR12001,4/1/2019,2019-04-01T13:00:00Z,1,,,,,,,,,,3,,,,,,,,,,,,,,14,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,133,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,11
6BPAT000.13,PAT12130,4/2/2019,2019-04-02T11:45:00Z,1,44,,,,,75,,,,,,8,,1,,,,,,,1,,,2,2,12,,,,,,,1,7,,,,,4,9,1,,,,,,,,,,1,,,,,,,1,,6,1,12,,,,,,3,,,,2,10,,,2,3,1,,,,,2,,3,1,,,3,3,,,,,,1,5,3,,,,,,,
6BXGD000.01,XGD12131,4/2/2019,2019-04-02T14:00:00Z,1,1,,,,,26,,,,,,3,,13,7,,,,,,,,,3,,26,,,,,,10,,,,,,2,1,,,,,,,,,,,,,1,,,,1,,,1,2,,12,,,,,,1,,,,,33,27,,1,1,1,,,,,,,,,,,,,,,,,,3,2,,,,,,,,2
6CXEO000.25,XEO12256,4/2/2019,2019-04-02T15:15:00Z,1,,,,,,98,,,,,,,,3,1,,3,,,,,,,,,35,,1,,,,,,,,,,8,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,,,,,,,1,,,,,,,,,,,,,,,,,,20,,,,,,,
1AXOR000.47,XOR12037,4/3/2019,2019-04-03T12:50:00Z,1,,,,,,,,1,,1,,,,,,,,,,,,,,2,,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
9-CRK020.79,CRK12243,4/4/2019,2019-04-04T11:00:00Z,1,25,,,,,1,,,,,,,,1,3,1,,,,,1,,,,,17,,,,,,,4,7,,,,,14,34,1,,,,,,,,7,,4,,2,,,,1,8,,,,3,,,2,,,,,,,,10,3,1,1,,,,,,,,,,,,,1,1,5,38,1,,,5,,,,,,2,,,
9-LRI020.76,LRI12132,4/4/2019,2019-04-04T14:30:00Z,1,9,,1,,,4,,,,5,,,,,1,,,,,,,,,2,,81,,,,,,,,2,,,,,1,20,1,1,,,,,2,1,,,1,,3,,,,2,7,,,,,,,5,,,4,,,,,3,5,,,14,,,,,,,,1,,,,,2,,4,,,,2,,,1,,,,1,,
2-RRN010.92,RRN12105,4/4/2019,2019-04-04T11:00:00Z,1,4,,,,,8,,,,1,,,,,,,,,,,,,,12,1,41,,,,,,,,1,3,,,,2,18,,,,,,1,,7,,,3,2,4,,,,4,1,,,2,,,2,14,1,1,2,,,,,1,,,,4,,,,,,,,,,,,,1,,4,,,,37,,,,,,1,,,
2-RRN015.61,RRN12108,4/4/2019,2019-04-04T15:00:00Z,1,1,,,,,11,,,,,,,,,,,,,,,,,,3,1,37,3,,,,,,,2,,,,,3,22,,,,,,,,,1,,1,,3,,,,13,2,,,2,,,,,,,,,,,,2,,,,2,,,,,,,,,,,,13,,,,,,,83,,5,,,,1,,,1
2-RRS001.81,RRN12109,4/4/2019,2019-04-04T10:30:00Z,1,,,,,,2,,,,,,,,,,,,,,,,,,28,10,75,,,,,,,,1,,,,,,1,,,,,,,,1,,,,,8,,,,1,,,,,,,,5,,,13,,,,,,,,,2,,,,,,1,,,,,,,,,,,,,65,,,,,,,,,
6BMCK000.54,MCK12025,4/5/2019,2019-04-05T12:15:00Z,1,12,,2,,,1,,,,2,,,,1,3,,,,,,1,,,9,,6,10,,,,,3,,34,,,1,,11,51,10,,,,2,,,,2,,,,8,,,,,5,,,,,,,1,,,2,,,,,3,5,,1,,,,,,,,,,1,,,,4,2,,5,,,,2,,,,,,,,
6BMLG000.55,MLG12024,4/5/2019,2019-04-05T12:45:00Z,1,15,,,,,1,,,,2,,,,1,4,,,,,,,,,1,,9,,,,,,,,,,,,3,,,,,,,1,,,3,,,,,1,,,,,,,,,1,,,,,,3,,,,20,13,7,,,,,,,2,,,,,,,,,22,,,,,,,,2,,,,,,,1
6BSWO000.11,SWO12257,4/5/2019,2019-04-05T13:30:00Z,1,113,,,,,2,,,,,,,,,2,,,,,,,,,1,,78,,,,,,,,,,,,4,,1,1,,,,,,,,3,,,,,,,,1,,,,,,,,1,,,,,,,2,,,,,,,,,,,,,,,,,1,1,,,,,,,1,2,,,,,,,
1BSTH002.14,STH12066,4/8/2019,2019-04-08T13:45:00Z,1,1,,2,,,,,,,,1,,,,,,,,,,,,,10,6,40,,,,1,,,,,,,,,,76,,,,,,,,,1,,,,3,,,,11,2,1,,,,,1,22,,,1,,,,,2,,,,,,,,,,,,,,,,,3,,,,,,3,1,3,,,,7,,,
4ATKR009.30,TKR11819,4/8/2019,2019-04-08T10:15:00Z,1,4,,,,,3,,,,,1,,,4,3,,,,,,,,,2,4,59,,,,,,,,,,,,,,39,,,,,,,,2,,,,,3,,,,1,,,,,,,,17,,,4,,,,,11,,,,,,,,,,,,,,,1,,11,,,,,,2,,33,,,,3,,,
8-PLT002.82,PLT12081,4/8/2019,2019-04-08T10:00:00Z,1,,,,,,7,,,,,,,,11,,,,,,,,,,5,6,46,,,,,,,,,,,,1,,,1,,,,,,1,2,5,,,1,4,,,,,,,,,,,,19,1,,,,,,1,2,5,,,,,,,,,11,,,,,,1,,,,,,,81,,,,,,3,,,
3-RUL000.39,RUL12041,4/8/2019,2019-04-08T11:15:00Z,1,,,,,,32,,,,,,,,,1,,,,,,,,,15,6,77,,,,,,,,,,1,,,,13,4,,1,,,1,2,,,,,,1,,,,1,8,,,,,,,11,,,2,,,,,,,,,,,,,1,,3,,,,,,,1,,,,,,7,,2,,,,10,,,
6CWLF005.95,WLF12254,4/8/2019,2019-04-08T13:15:00Z,1,,,,,,,,,,1,,,,79,31,,,,,,,,,3,,16,,1,,,,,,,,,,16,,,,,,,,,,,1,,,,,,,5,,,,,,,1,,,,,23,,,,4,5,,,,,,,,,,,,,,,,,,,,,,,3,,8,,,,,,,
4ARCH000.72,RCH11820,4/9/2019,2019-04-09T11:00:00Z,1,2,,,,,3,1,,,,,1,,2,,,,,,,,,,,,13,5,,,,,,10,,,,,,57,55,1,,,,,7,,,,,2,,,,,,,5,,,,3,,1,2,,,1,,,,,1,3,,1,,1,1,,,,20,,,,,,1,4,2,1,3,,,3,,,,,2,,,,2
6BSNY005.68,SNY12250,4/9/2019,2019-04-09T14:00:00Z,1,7,,1,,,4,,,,,,,,,3,,1,,,,,,,3,,59,2,,,,2,,,,,,,,4,5,,,15,,,,,,,,,,,,,,1,1,2,12,13,6,,,4,,,,,1,1,,1,3,,8,,,,,,,,,,1,,2,1,,,,,,,1,6,,2,,,5,,,
6BDEV000.07,DEV12245,4/9/2019,2019-04-09T13:15:00Z,1,,,,,,50,,,,,,,,,,,,,,,2,,,,,37,,,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,35,,,2,,,,3,,,1,,1,,,,,1,,,,,,,2,,,2,,,,4,,,1,,,7,,,,,,
6BDAR000.26,DAR12249,4/9/2019,2019-04-09T11:00:00Z,1,,,,,,18,,,,,,6,,,,,,,,,,,,,,35,,,,,,3,,,,,,,,,,,,,,,,,,,4,,,,,,,,1,,,71,,,,,,,6,,,6,,2,,,,,,,,,,,,,,,4,,,,2,,,,,,,,16,,,,
6CBYS000.08,BYS11855,4/10/2019,2019-04-10T15:00:00Z,1,1,,,,,2,,,,1,,,,6,25,,,,,,2,,,,3,68,,,,,,,,,5,,,,,13,,,,,,,,4,,,,,,,,,,,,,,,,,5,,,1,,,,1,7,,,,,,,,,,7,,1,,2,1,,1,,,,,,4,,9,,,,10,,,
4ALNF006.42,LNF11794,4/10/2019,2019-04-10T10:45:00Z,1,5,,1,,,18,1,,,,,,,2,2,,,,,,,,,1,,73,,,3,,,,,,,,,,,60,,,,,1,1,,,,,,,1,,,,,4,,,,,1,,3,,,,,1,,1,3,5,,1,,,1,,,,,,,,,,1,2,,,,,,22,,,,,,,,,
2-BSC001.58,BSC12087,4/10/2019,2019-04-10T10:30:00Z,1,,1,,,,3,,,,,,,,,,,,,,,,,,12,,137,,,,,,,,,,,,,,6,,,,,,,,,,,7,,1,,,,,4,,,,1,,,6,,,,,,,,2,1,,,1,,,,,,5,,,,2,,,1,,,,,,10,,,,,,1,,,
6CTAT000.50,TAT11850,4/10/2019,2019-04-10T14:00:00Z,1,,,,,,4,,,,1,,,,29,18,,,,,,,,,4,2,17,,,,,,,,,6,,,,,12,,,,,,,,1,,,,,2,,,,,,,,,,,,,,2,9,3,,,2,48,,,,,,,,1,,25,,2,,,6,,,,,,,,,,3,,,,,,,
2-MWC000.60,MWC12100,4/10/2019,2019-04-10T13:10:00Z,1,,,,,,,,,,3,,,,,2,,,,,,,,,10,,126,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,1,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
9-CST012.63,CST11845,4/11/2019,2019-04-11T11:15:00Z,1,3,,1,,,1,,,,2,,,,1,1,,,,,,,,,6,,97,,,4,,,,1,,2,,,3,,5,,,,,,,,1,,,,,3,,,,,3,,,,,,,1,,,35,,,,,1,1,,,,,1,,,,8,,,,,11,,4,,,,,,,1,,,,,1,,,
1BPGH000.60,PGH12063,4/11/2019,2019-04-11T12:40:00Z,1,2,,,,,16,,,,6,,1,,1,1,,,,,,,,,23,1,69,,,,,,,,,,,,,,9,,,,,,,,1,2,,,,11,,,,6,,,,,,,,21,,,,,1,,,6,,,,,,,,,,,,,1,,4,,,,,,,,,,6,,,,,,,1
3-PIY000.01,PIY12006,4/11/2019,2019-04-11T13:45:00Z,1,6,,,,,2,,,,1,,,,,3,,,,,,,,,1,,61,,,,,,,5,8,,,,,32,32,1,,,,,,,,,,,,10,,,,,8,,1,,,,,1,,,,,,,1,,1,,2,,,,,,,,,,,,,6,1,,1,,,,8,,,1,,,6,,,
3-PIY003.27,PIY12007,4/11/2019,2019-04-11T11:00:00Z,1,,,3,,,,,,,,,,,,86,,,,,,,,,,,10,2,,,,,5,,6,,,,,106,22,2,,,,,1,,,1,,,,15,,,,,1,,7,,1,,,,,,,,,,,,5,,5,,,,,,,,,,,,,7,,2,,2,,,19,,,1,,,1,,,
1BCPL000.95,CPL12061,4/11/2019,2019-04-11T10:45:00Z,1,,,,,,18,,,,9,,,,3,27,,,,,,,,,29,15,24,,,,,,,,,,,,,,19,,,,,,,,1,,,,,12,,,,,,,,,,,,21,,,,,,,,3,,,,,,,,,,1,,,,,,,,,,,,,1,4,8,,,,,,,
9-FXC017.18,FXC12252,4/11/2019,2019-04-11T13:00:00Z,1,,,,,,4,,,,,,,,,3,,,,,,,,,,,5,9,,,,1,2,1,,,,,,29,60,1,1,,,1,,,,6,,1,,2,,,,,2,2,5,,8,,,1,,,,,,,,3,9,,7,2,,,,,,,,,,,,4,,,,4,,,1,,,5,,1,,,,
6BMIF003.28,MIF12253,4/15/2019,2019-04-15T14:45:00Z,1,,,,,,5,,,,,,1,,5,37,,,,,,,,,,,55,2,,,,,1,4,,,,,,4,30,,,1,,,,,,,,,,,,,,,1,,,,4,,,,,,,,,,1,7,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,
6ACRC000.19,CRC12133,4/17/2019,2019-04-17T11:15:00Z,1,3,,,,,7,,,,,,,,43,14,,,,,,,,,12,,28,,,,,,,,,,,,11,,4,,,,1,,,,4,,,,,10,,,,,1,,,,5,,,,,,1,,,,,14,4,,,6,,,,,,,,,,,,,5,,,,,,,,,,5,,,,,
6BHON002.08,HON11814,4/17/2019,2019-04-17T13:15:00Z,1,11,,,,,1,,,,2,,,,1,,,,,,1,,,,3,1,22,,,,,,,2,,,,,2,,7,,,,,,,,1,4,,,1,2,,,,,4,,,,2,,,6,,,2,,,,1,17,2,,,,,,,,,,,,,,,6,8,,,,,,1,,71,,,,,,,
6AWAK000.04,WAK12255,4/17/2019,2019-04-17T12:00:00Z,1,17,,,,,32,,,,1,,,,25,22,,,,,,1,,,2,,30,,,,,,5,5,,,,,8,,4,2,,,,,,,1,2,,,,2,,3,,1,5,,,,,11,,,,,,,,,1,2,2,,,,,1,,,,,18,,,,,,3,,,3,,,,,,,,,,,,
3-RAP088.21,RAP12013,4/18/2019,2019-04-18T11:00:00Z,1,,,4,,,1,,,,,,,,,44,,,,,,,,,2,,7,7,,,,,11,3,4,,,,,143,15,,,,,,,,,2,,,,6,,1,,,4,,6,,1,,,2,,,,,,,,6,2,1,5,2,,1,,,,,,,,,,,,4,,4,,,6,,,3,,3,,,,1
4ALWD016.84,LWD11797,4/23/2019,2019-04-23T14:30:00Z,1,2,,2,,,47,,,1,,,,,,1,,,,,,,,,2,,22,,,,,1,1,,,,1,,,,72,,,,,,3,4,,,,2,,,,1,,2,1,,4,,1,2,,2,,,,,,,2,1,4,,,4,1,2,,,,,7,,,,,,,5,1,,,,4,,1,,,,6,1,,
4ABAU011.17,BAU11799,4/23/2019,2019-04-23T10:30:00Z,1,,,,,,8,,,1,,,,,13,6,,,,,,,,,1,,21,,,,,,,,,,,,,,39,,,,,,,1,,,,,,1,,,,,4,,,,2,,,,2,3,1,,,,2,1,,,,12,,2,,,,4,3,,,,,,,,,,,,81,,,,1,,6,,,
9-LTL001.22,LTL11854,4/24/2019,2019-04-24T13:30:00Z,1,3,12,,,,1,2,,,1,,,,1,,,,,,,1,,,16,10,51,,,,,,,,,,,,,,,,,,,1,,,4,1,,,,5,,,,,,,,,,,,9,,,1,,,,1,3,,,1,7,,1,,,,,,,2,,,,24,,,,,,6,1,45,,,,,1,,
4ASBA008.39,SBA11803,4/24/2019,2019-04-24T12:30:00Z,1,,,2,,,,,,,,,,,,1,,,,,,,,,,,119,,1,3,,,1,,,,,,,,1,,,,,1,,,1,,,,,,,,,,,,,,,,,5,1,,58,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,6,,,,,,1,1,,
1BNTH053.89,NTH12060,4/24/2019,2019-04-24T11:30:00Z,1,,,,,,13,,,,2,,,,,12,,,,,,1,,,,,10,19,,,,3,6,3,,,,,,47,37,,,,,,6,,,,,1,,2,,1,,,2,1,,,12,,,,,,,,,,,1,6,,6,,,,,,,11,,,,,,,,,,11,,,1,,,1,,,,,,
2-BLD012.56,BLD12083,4/25/2019,2019-04-25T10:15:00Z,1,2,,,,,6,,,,,,,,,4,,,,,,,,,4,,12,1,,,,,,,,,,,,3,66,,,,,,,,1,,,,,1,,,,9,3,,10,,12,,,7,,,,,2,,,5,1,,,1,,,,,,3,,11,,1,,,3,,,,,,1,6,8,,,,,,,
2-HUO005.87,HUO11804,4/25/2019,2019-04-25T13:00:00Z,1,8,,2,2,,1,,,,2,,,,2,2,,,,,,1,,,,,27,32,,,,,5,2,22,,,,1,72,58,2,,,,,12,,1,3,,5,,7,,,,1,23,1,,2,,9,,,,,,1,2,,4,6,12,,13,,3,1,,,,,,,,,,1,6,3,,3,,,,,,3,,,,,1,
4ABHB011.31,BHB11944,4/25/2019,2019-04-25T11:00:00Z,1,,,,,,,,,,,,,,,5,,,,,,,,,3,,85,,,,,2,,,,,1,,,,,,,,,,,,3,,,1,,,,,,2,,,,,,,,2,,,,,,,5,1,,,,6,,,,,,10,,,,,,,,,,,,,69,,12,,1,,,,,
4ATIP002.55,TIP11946,4/29/2019,2019-04-29T13:10:00Z,1,16,,,,,5,,,,,,1,,,2,,,,,,,,,3,,56,,,,1,,,,,2,,,,,16,,,,,,,1,,,,,,,,,,7,7,,,,,,,12,2,,,,,,,,,3,,23,,,,1,,9,,,,,,,,,,,,,28,,,,,,2,,,
4ATYS002.51,TYS12019,4/29/2019,2019-04-29T11:45:00Z,1,,,1,,,9,,,,,,,,,3,,,,,,,,,,,87,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,3,2,,,,,,,,5,,,,,,,,1,,,12,,,,,,6,,,,,,,,,,,,,56,,,,,,2,,,
4ALRO010.18,LRO11945,4/29/2019,2019-04-29T09:35:00Z,1,,,,,,1,,,,,,,,,5,,1,2,,,,,,51,,94,,,,,,,2,,,1,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,16,3,,,,,1,2,,,,,8,,,,2,,,,,,,,,,,,,,,10,,,,,,,,,
4AXVO000.50,XVO12018,4/29/2019,2019-04-29T10:45:00Z,1,,,,,,9,,,,,,,,,6,,,,,,,,,8,,132,,,,,1,,,,,2,,,,6,,,,,,,,,,,1,,,1,,,,1,,,,1,,,1,,,,,,,2,,,,,5,3,,,,,,,,,,,,,,,,,,21,,,,,,2,,,
9-SNC000.20,SNC12687,4/30/2019,2019-04-30T11:45:00Z,1,15,,,,,2,,,,,,,,8,17,,,,,,,,,8,,19,14,,,,,,12,5,,,,,17,31,,,,,,,,,,,,,15,,,,1,6,,1,2,3,,,4,,,,,,,,,,,2,,,,,,,,2,,1,,,,1,1,6,,,,,1,,,1,,1,,,
9-SLT000.50,SLT11822,4/30/2019,2019-04-30T10:15:00Z,1,11,,1,,,1,,,,,,,,2,,,,,,,,1,,,,61,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,2,,,2,7,,,1,1,,29,,,,,2,,,,,2,,,,,,5,,,,,,12,,,1,,,,,1,,86,,,,,
8-GDY000.88,GDY12033,4/30/2019,2019-04-30T13:10:00Z,1,,,,,,1,,,3,,,,,,1,,,1,2,,,,,19,,126,,2,,,,,,,,,,,,,,,,,,,,,2,3,,,3,,2,,4,,,,,,,,15,,7,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,8,,,,2,,,,3,
8-POR015.70,POR12038,4/30/2019,2019-04-30T09:30:00Z,1,,,,,,,,,,,,,,3,,,,,,,,,,,,72,,4,,,,,,,12,,,,,,,,1,,,,,1,,15,,1,,,,,3,,1,,,,,,12,3,,,,,,,,,,,9,,,,2,,11,3,,2,,,,,,,,,,4,,,,5,,,,,
4AMES006.61,MES11947,4/30/2019,2019-04-30T10:30:00Z,1,,,,,,,,,,,,,,,,,,,,,,,,93,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,8,,,,,,,,,
4ABDA004.14,BDA11823,5/1/2019,2019-05-01T10:15:00Z,1,5,,,,,,,,1,,,,,10,11,,,,,,,,,1,1,55,,,,,,,1,1,,,,,1,9,,,,,2,,,1,,,,,3,,1,,3,1,,1,,,,,6,,,,,1,,,,,,,6,,,,,,16,,,,,,,,,,,,,63,,3,,,,3,,,
4ABOE001.34,BOE11931,5/1/2019,2019-05-01T11:45:00Z,1,29,,,,,,,,,,,,,18,5,,,,,,1,,,,,40,,,1,,,,4,2,,,,,,50,,1,,,,1,,,1,,1,,1,,,,1,2,,,,,,,1,,,1,,,,,1,,,1,8,13,2,,,,,1,,,,,,,,,,,15,26,,1,,,,,1,,
4ABWR061.20,BWR11824,5/1/2019,2019-05-01T10:40:00Z,1,6,,,,,1,,,,,,,,8,17,,,,,,,,,,,45,,,,,,,,9,,,,,1,43,,1,,,,,,,,,,,,,,,,1,,,,4,,2,3,,,3,,,,,12,2,,,6,2,,,,,6,1,,,,,1,2,,5,,,3,35,,,,1,,,,,
6ALEV158.93,LEV11762,5/1/2019,2019-05-01T11:00:00Z,1,5,,,,,,,,,,,,,7,17,,,,,1,,,,2,,50,,,1,,,2,5,,,,,4,,10,,,,,1,,,,,,,,,,,,1,,,,,2,,,2,,,45,,,,2,24,,,,2,,,,,,1,,,1,,,,3,,,,,,1,,2,,1,,,1,,
6APAW001.22,PAW11828,5/1/2019,2019-05-01T14:15:00Z,1,21,,,,,7,,,,,,,,,,,,,,,,,,5,,15,1,,,,,,,21,,,,35,,33,,12,,1,,,,,,,,,5,,,,,,,,,5,,,4,,,,,3,,,,3,,,,10,,,,,,,,,,2,,4,,,1,,,1,,1,,,,,,,
2-RAM000.26,RAM12102,5/1/2019,2019-05-01T09:30:00Z,1,11,,2,,,2,,,,,,,,,2,,,,,,,,,4,2,43,1,,,,,,20,1,,,,,14,59,,,,,,1,,1,1,,,,3,,,,,3,,2,1,10,,,2,,,,,1,,,,1,,2,,,,,,,1,,,,2,,,1,,,,,,5,,4,,,,,,,
4ASRV022.99,SRV12020,5/1/2019,2019-05-01T11:10:00Z,1,1,,1,,,14,1,,,,,1,,,5,,,,,,,,,,,30,,,,,,,,,2,,,,,19,,,,,,,2,,,,,,,,,,6,,,,,3,,,5,1,1,,,,,,,,,,20,,,,,,6,,,,,,,,11,,,,,5,,1,,,,3,,,
6AXGN000.02,XGN12247,5/1/2019,2019-05-01T13:00:00Z,1,1,,,,,,,,,,,,,2,,,1,1,,,,,,2,,138,,3,,,,,,,5,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3,,9,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,5,,8,,1,,,,,
4ABKN000.52,BKN11948,5/1/2019,2019-05-01T12:25:00Z,1,,,,,,3,1,,2,,,,,,5,,,,,,,,,3,,61,,,,,,,,,,,,,,10,,,1,,,,1,1,,,,,,,,,,1,,,,,,,2,2,,,,,,1,,1,,,16,,,,,,3,,,,,,,,2,,,,,60,,,,,,6,,,
8-NAR063.92,NAR12035,5/1/2019,2019-05-01T14:00:00Z,1,,,,,,8,,,2,,,,,,,,,,,4,,,,4,,54,,,,,,,1,2,1,,,,,23,1,,2,,,,,,1,,,,,,,,7,,,,,2,,,20,3,,,,,,1,,,,1,16,2,,,,,4,1,,,,,,,,,,,,20,,,,2,,,,,
4AXUO000.49,XUO11919,5/1/2019,2019-05-01T13:30:00Z,1,,,,,,,4,,,,,,,3,,,,,,,,,,,,100,,,,,,,,,,,1,,,1,,,,,4,,,,,,,,,,,,,,,3,,6,,1,3,,,5,,2,,,,1,,19,,,,,,,,6,,,,,,1,,,,,,48,,,,,,,,,
4ACAS003.45,CAS12076,5/2/2019,2019-05-02T09:45:00Z,1,1,,,,,,,,,,,,,,20,,,,,,,,,1,,74,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,1,,,,2,,,2,,,,,,,12,,3,,,3,,,,,,4,,,,,,,1,1,,,,,56,,9,,,,,1,,
2-LMC001.37,LMC12213,5/2/2019,2019-05-02T13:30:00Z,1,13,,,,,3,,,,,,,,6,19,,,,,,,,,,,61,,,1,,,,,,,,,,1,6,,,,,,,,,,,,,,,,,1,1,,6,1,17,,,6,,,1,,,,,4,2,,3,1,,,,,,,,,,,1,4,6,,,,5,,4,1,5,,,,,,,
2-MIS000.04,MIS12097,5/2/2019,2019-05-02T13:20:00Z,1,1,,,,,2,,,,,,1,,,3,,,,,5,2,,,1,,104,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,2,1,,3,,3,,,3,,,,,,,,,,,,,1,,,,,6,,,,,,,1,,,,,,25,,22,,,,,,,
3-MTN021.11,MTN12005,5/2/2019,2019-05-02T10:15:00Z,1,,,,,,,,,1,2,,,,,27,,,,,,,,,23,4,21,,,,,,,,,,,,2,,,,,,,,,,,,,,,57,,3,,,,,,,,,,,,3,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,25,,42,,,,,,,
2-WDS000.12,WDS12119,5/2/2019,2019-05-02T11:30:00Z,1,,,,,,,,,,1,,,,3,4,,,,,,,,,,2,139,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,2,,1,26,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,6,,8,,,,,,,
3-FLA001.93,FLA11974,5/2/2019,2019-05-02T13:05:00Z,1,,,,,,,,,,,,,,,1,,,,,26,,,,62,,33,,9,,,,,,,6,,,4,,,,,,,,,,,,,,,6,,4,,,,,,,,,,,,,,,,,1,,,,,,,,4,2,,,,,,,,,,,,,,,13,,8,,,,,,,
2-TYE008.77,TYE12117,5/6/2019,2019-05-06T10:40:00Z,1,5,,,2,,,,,,,,,,2,30,,,,2,,,,,3,,16,,,,,,,,4,,,,,1,6,,,,,,,,,,,,2,4,,,,,,,,2,1,,1,3,,,,,,,,16,1,,,37,,,,,,14,,1,,,,,2,,1,,2,,5,,23,,,,,,,
2-TYE012.45,TYE12118,5/6/2019,2019-05-06T13:10:00Z,1,12,,,,,,,,,2,,,,3,27,,,,5,,,,,,,16,,,1,,,,2,2,1,,,,,11,,,,1,,,,,,,1,,3,,,,,,,,,2,,,3,,4,,,,,,6,1,,,26,,,,,,16,,,,,,,3,,,,1,,9,,22,,,,1,,,
4ABAA008.67,BAA11853,5/7/2019,2019-05-07T12:45:00Z,1,14,,,,,,,,,,,,,11,19,,,,,,,,,1,,29,,,,,,,1,,,,,,,1,,,,,,,,,,,,,7,,8,,1,1,,,,,,,,,,,,,,,1,,,,4,4,,,,,,,,,,,,,,,,,7,125,,,,2,,,,,
4ABAA017.14,BAA11913,5/7/2019,2019-05-07T11:15:00Z,1,15,,1,,,2,,,,2,,,1,12,16,,,,,,,,,2,,42,,,,,,1,1,1,,,,,,2,,,,,,,,,,,,,4,,4,,1,1,,,,4,,,,,,6,,,,,1,3,,,22,9,,,,,4,,,,,,,,2,,,,,71,,1,,,,,,,
