StationID,Collection Date,BenSampID,Collection DateTime,RepNum,Acentrella,Acerpenna,Acroneuria,Allocapnia,Amphinemura,Anchytarsus,Ancylidae,Ancyronyx variegatus,Antocha,Argia,Asellidae,Atherix,Baetidae,Baetis,Bezzia,Bezzia/Palpomyia,Boyeria,Brachycentrus,Caenis,Calopteryx,Cambaridae,Capniidae,Ceratopsyche,Cheumatopsyche,Chimarra,Chironomidae,Cinygmula,Corbicula,Corydalus,Crangonyctidae,Dicranota,Diplectrona,Dolophilodes,Drunella,Dubiraphia,Eccoptura xanthenes,Ectopria,Elmidae,Epeorus,Ephemerella,Ephemerellidae,Eurylophella,Glossosoma,Gomphidae,Haploperla,Helichus,Hemerodromia,Heptageniidae,Heterocloeon,Hexatoma,Hydracarina,Hydrobiidae,Hydropsyche,Hydropsyche/Ceratopsyche,Hydropsychidae,Hydroptila,Isonychia,Isoperla,Lepidostoma,Leptophlebiidae,Leucrocuta,Leuctra,Lumbriculidae,Lype diversa,Maccaffertium,Macronychus glabratus,Microcylloepus,Naididae,Neophylax,Nigronia,Oecetis,Oligochaeta,Optioservus,Oulimnius,Paragnetina,Paraleptophlebia,Perlesta,Perlidae,Perlodidae,Physidae,Pisidiidae,Planorbidae,Plauditus,Plecoptera,Pleuroceridae,Polycentropus,Probezzia,Promoresia,Prosimulium,Psephenus,Pseudocloeon,Pteronarcys,Rhyacophila,Serratella,Simuliidae,Simulium,Stenacron,Stenelmis,Sweltsa,Taeniopteryx,Tallaperla,Teloganopsis deficiens,Tipula,Triaenodes,Trichoptera,Tricladida,Yugus,Zapada,Zealeuctra,Zygoptera
1BBGR005.15,5/11/2018,BGR11092,2018-05-11T11:30:00Z,1,20,,,,2,,,,8,,,,3,,,,,,,,,,,10,,32,,,,,,,13,7,,,,,5,21,,,,1,,,1,,,,,,,,,,,2,1,9,2,5,,,2,,,1,,,,,,,,7,7,16,,,,,8,,,1,,,,,,4,6,,,3,,7,1,,,2,,,,,,,,
1AISC004.64,5/15/2018,ISC11091,2018-05-15T10:00:00Z,1,1,,,,6,,,,,,,,,6,,,,,4,,,,,2,1,109,,,,2,,,,,,,,,,1,,1,,,,,,,,,,,,,,,2,,,14,1,1,4,,4,,,,,,,,,,,,14,,,,,,2,,,,,,,10,,,,,,4,,,,,,,2,,,,,,,
1AXMJ000.42,5/15/2018,XMJ11065,2018-05-15T10:00:00Z,1,,,1,,6,,,,,,1,,,11,2,,,,,,,,,,3,103,,1,,7,,,,,,,,,,3,,,,,,1,,,,,,,,,,,1,1,,6,,4,,,14,,,,,2,,,1,1,,5,3,1,,,,,2,,,,,,,,,,,,,16,1,1,,,,,,,,,,,,
6CMFH011.31,5/15/2018,MFH11239,2018-05-15T14:45:00Z,1,1,,,,,,,,,1,3,,4,26,,,,37,,,,,,2,,47,,2,1,,,,,,4,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,5,,,2,,,,,9,,,,4,,,1,,,9,,,,,2,,1,,,,6,,1,,24,,,,22,,,,,,,,
6CMFH026.00,5/15/2018,MFH10780,2018-05-15T13:45:00Z,1,6,,,,1,,,,,,,,9,35,,,,,,,,,,,,41,,1,,,,,,,1,,,,,1,,,,,,,,1,,,,,,,,,1,,,,,,,,6,,,5,,,,,12,,,,4,1,,,,,20,,,,,,,10,,,,1,,19,,18,,,,10,,,,,,,,
6CMFH045.83,5/15/2018,MFH10678,2018-05-15T11:50:00Z,1,27,,,,1,,,,,,,,22,31,,,,,,,,,,2,2,11,,,,,,,,,,,,,1,2,,,,,,,,,,2,2,,3,,,,,,,6,,2,,,7,,,8,,,,,17,,,9,6,,1,,,,,,,1,,,,15,,,,,,16,1,9,,,,14,,,,1,,,,
6CMFH055.88,5/15/2018,MFH10763,2018-05-15T11:00:00Z,1,1,,,,,,,,1,,2,,,10,,,,,,,,,,4,,21,,,,,,,1,,2,,,,,20,,,,,,,,1,,,,,,,,,,1,,1,,,,,2,,,2,,,,7,29,,,1,56,,,,,,4,,1,,,2,,,,,,,,3,,,,,,2,1,,,,,,,
2-SDV001.02,5/16/2018,SDV10726,2018-05-16T12:45:00Z,1,,,,,,,,,1,,,,1,1,,,,,,,1,,,3,,99,,,,,1,,,,,,,,,,,,,1,,1,,,,,,,2,,,,,,,,,,1,,1,,,1,,,,,1,1,,,,,,,,,,,,,1,2,,,,,,,,57,,12,,,,1,3,,,,,,,
6AMCR000.55,5/16/2018,MCR10698,2018-05-16T12:30:00Z,1,5,,,,,,,,1,,,,6,31,,,,,,,,,2,2,,49,,1,1,,,,,,,,,5,,,,,1,,,,1,1,,,,,,,3,,5,1,,,,5,,,3,,,13,,,,,33,,,,2,,,,,,,,,,,,,4,,,,,,16,,1,,,,,,,,,,,,
6AMCR005.94,5/16/2018,MCR10696,2018-05-16T13:30:00Z,1,28,,,,,,,,,,,,21,68,,,,,,,,,5,,,17,,,1,,,,,,,,,1,,,,,,,,,3,,,,1,,,,,,3,,,,,8,,,1,,,,,,,4,5,1,,,3,,,,,,,,,,,,,1,,,,,,9,,,,,,,1,,,,,,,
6AMCR009.92,5/16/2018,MCR10695,2018-05-16T14:00:00Z,1,26,,,,2,,,,,,,,14,59,,,,,1,,,,,1,,43,,1,1,,,,,1,,,,2,,,,,1,,,,2,,,,,,,,,,,1,,,,10,,,1,,,8,,,,1,11,,,,4,,,,,,,,,1,,,,2,,,,1,,10,,,,,,,,,,,,,,
6ASAT000.26,5/22/2018,SAT10638,2018-05-22T11:10:00Z,1,30,,,,,,,,,,,,11,42,,,,,,,,,2,4,,56,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,,,,,,,1,,,,,,4,,,,,10,,,,,,,,,,4,,,,,,,2,,,,,,24,,3,,,,,,,,,,,,
2-EKE000.39,5/23/2018,EKE11120,2018-05-23T10:00:00Z,1,26,,,,,,,,,,1,,,17,,,,,,,,,,,,52,8,,,,,,18,,,,1,,1,17,,2,,1,9,,,,,1,,,,,,,1,2,,5,3,2,,,,1,,,,,,,,,,,1,,,,,,1,,,1,,,,2,,,,,,4,,,,,,2,1,,,,,,,
6CLIB005.31,5/24/2018,LIB10827,2018-05-24T11:45:00Z,1,11,,1,,2,,,,,,1,,2,12,,,,,,,3,,,,,20,,,,,1,,7,4,,,,,1,1,,,1,1,,,,2,,1,,,,,,,2,,,6,1,27,,,3,,,,,,,1,,,,5,8,2,1,,,,4,,,,,,,3,,,,,,29,1,,,,,13,,,,,,,,
7-XDE000.40,5/24/2018,XDETRO39A,2018-05-24T10:50:00Z,1,,,,,,,,,,,56,,,,,,,,,1,,,,,,33,,,,4,,,,,,,,,,,,,,,,,,,,,1,3,,,,,,,,,,,,,,,,,,,,1,,,,,,,,26,9,57,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,
9-LRY011.64,6/4/2018,LRY11343,2018-06-04T11:15:00Z,1,,,,,3,,,,,,,,28,22,,,,,,,,,,,,4,,,,,,19,2,,,1,,,30,5,4,,,2,1,,,,,1,,,,,,,,1,3,8,,14,,,2,,,,,,,,,,,5,,,5,,,,,,,,,,,,,1,2,,1,6,,,,,,,,,,,,,,
4ABCE001.32,6/5/2018,BCE11295,2018-06-05T12:30:00Z,1,1,,,,,,,,,,,,26,21,,,,,,,,,,7,2,115,,,1,,,,,,,,,,,,,,,,,,,,,,1,,8,,12,,,,,,,2,,,1,,,8,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,3,,1,,,,,,,,,,,,
4APGG077.15,6/5/2018,PGG11381,2018-06-05T11:15:00Z,1,18,,,,,,1,,1,,,,4,1,,,,,1,,2,,,8,,58,,,,,,,,,,,,,,,,,,1,,,,2,,,,,10,,6,,,,,,,3,,,1,,,5,,,,,5,,,,,,,,,,5,1,,,,1,,,,,2,1,,51,,,,,,,,,,,,,,
2-WDS000.12,6/6/2018,WDS11131,2018-06-06T12:00:00Z,1,,,,,,,,,1,,1,,,19,,,,,,,,,,25,45,29,,,,18,,,1,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,2,,,,,1,1,,,,,5,,,,,,,,,,1,,,,,,,5,,,,,,2,,23,,,,,,,,8,,,,
4AGNF002.84,6/6/2018,GNF11293,2018-06-06T14:15:00Z,1,4,,,,,1,,,,,,,16,1,,,,,,,,,,23,,53,,,,,,,,,,,,,2,,1,,,,,,,,,3,,,4,,,,,,,6,,30,,,6,,,,,1,,1,9,,,,3,1,,,,,7,,,1,,,2,,,,,,,39,,,,,,2,1,,,,,,,
4ASRE063.69,6/6/2018,SRE11380,2018-06-06T11:30:00Z,1,19,,,,,,,,,,,,2,9,,,,,10,,,,,12,4,23,,,1,,,,1,2,,,,,,,,,,,,,,1,,,,,23,,3,,21,,,,4,2,,,2,,,,,,,,36,1,,,2,4,,,,,6,,5,,,5,,1,,1,,5,,7,,2,,,,5,,,,,,,,
1AQUA009.72,6/8/2018,QUA11062,2018-06-08T11:55:00Z,1,,,,,,,,,,,,,,4,,,3,,,,,,,11,12,68,,,,,,,,,2,,4,1,,,,2,,4,,2,,,,,,,5,,2,,9,,,,,19,,,5,2,,,,,,,2,2,,,4,23,,,,,3,,,1,,,,,,,,,,7,1,5,,,,,,,,,,,,
9-SRT000.12,6/11/2018,SRT11262,2018-06-11T11:15:00Z,1,11,,,,,,,,2,,,,6,9,,,,,,,,,6,1,8,67,,,,,,,1,,,,,,,2,1,,1,,,,,,,1,,,,,1,,6,1,,,,,,,,,,,,1,,,1,,3,,,,,,,,,,,,,,,3,,,,,,69,,,,,,2,,,,,,,,
1BCDR045.30,6/13/2018,CDR11099,2018-06-13T14:00:00Z,1,,,,,1,,,,1,,,,,4,,,,,,,1,,,,1,16,,,,,,2,3,,,,,,,,,,,,3,,,,,4,,,,,,,,4,2,7,1,54,,,,,,,,2,,,,1,,,,1,,,,,,,,,,,,,,,4,,,51,1,,1,,,,,,,,,,,
1BPGH000.60,6/13/2018,PGH11112,2018-06-13T13:15:00Z,1,2,,,,,,,,,,2,,,8,,,,,,,,,,16,6,41,,,,,,,,,,1,1,,,3,,,,,,,,,,,,,2,,,,2,,,,,54,,,9,,,2,,1,,,15,,,,,,,,,,,,,,1,1,,,,,,,,4,2,9,,,,,,,,,,,,
1BBLK005.62,6/14/2018,BLK11098,2018-06-14T09:30:00Z,1,,,,,,,,,2,2,,,,3,,,,,,,,,,41,,46,,3,,,,,,,1,,,,,,,,,,,,,,,,,,3,,,,,,,,,,1,,,,,18,,,,,,,,,,,,1,,,,,,,,,,,,,,,,2,,60,,,,,1,,,1,,,,
2ASTV001.35,6/14/2018,STV11297,2018-06-14T13:30:00Z,1,1,,,,,,,,,,,,8,,,,,,,,,,,2,,17,,,,,4,2,8,,,,,,1,,,,1,,,,,,1,5,,,,,3,,,,,5,1,5,,,,,,,,,,,,6,,,,4,,,,,,,,,,,10,1,,3,4,,19,81,,,,,,,,,,,,,,
1BNFS096.53,6/18/2018,NFS11110,2018-06-18T10:30:00Z,1,19,,2,,,,,,,1,,,,,,,,,,,,,,,2,51,,,1,,,,,7,,,,,,1,,,,1,,,,,,,,,,,,,5,,,5,2,4,,,2,,,1,,1,,,2,1,,3,6,8,,,,,9,,,,,,,5,,,,1,,9,2,39,,,,1,,,,,,,,
2-JKS030.65,8/8/2018,JKS11372,2018-08-08T15:30:00Z,1,20,,,,,,,,,,,2,3,6,,,,,1,,,,,2,5,6,,2,,,,1,,,,,,,35,,,,,,,,1,18,,,,,2,,2,,17,,,,7,6,,,5,,,1,,2,,,19,1,,1,,,,,,,2,1,39,,,,,2,,,5,,,28,,,,,,,,,,,,,,
2-JKS036.11,8/8/2018,JKS11341,2018-08-08T14:15:00Z,1,7,,,,,,,,,,,1,15,4,,,,1,,,,,,8,1,15,,,,,,,,,3,,,,14,,,,,,,,,4,,,,,6,,4,,1,,1,,1,27,1,,6,,,,,4,,,9,3,,1,,1,,,,,,1,80,,,1,,4,,,2,,,2,1,,,,,,,,,,,,,
9-WTK000.97,8/16/2018,WTK11357,2018-08-16T13:00:00Z,1,,,3,,1,,,,,,,,,,,2,,,,,,,,,,30,,,,,2,41,22,,,,1,,,,,,,,,,,5,,4,,,5,,,,,1,6,1,,37,,,20,,,,,,,,,2,,,,21,2,,,,,,,1,,,,,,,1,,,,,,3,,3,,,,,,,,,
2-JKS028.69,8/22/2018,JKS10470,2018-08-22T16:00:00Z,1,9,2,,,,,,,,,,,11,15,,,2,1,10,,1,,,5,,33,,1,1,,,,,,1,,,1,4,,,,,1,,,1,7,,,2,,1,,,,13,2,1,,4,1,6,,8,,,1,,1,,,9,1,,1,,,,,,,,,15,,,,,3,,,4,,,1,6,,,,,1,,,,,,,,
8-MPN090.01,8/22/2018,MPN11721,2018-08-22T15:30:00Z,1,,2,,,,,,10,,,19,,,2,,,,1,,,,,,2,1,13,,,,6,,,,,13,,,,,,,,,,,,2,1,,,8,8,,,1,2,,,,,,,,,11,7,,,,,5,2,,,,,,,,1,29,2,,,,2,,,,,,,,,,,,5,,,,,,1,,,,,,
5ANTW066.95,8/23/2018,NTW11376,2018-08-23T10:00:00Z,1,,,1,,,,,1,,,2,,,1,,,,,8,,,,,,,31,,8,,,,,,,4,,,,,,,,,,,,,,,,2,24,2,,,,,,1,,9,,,,7,3,,,,,,12,,,1,,,2,,,12,,,,2,,,,,,4,,,,,23,,17,,,,,,,,,,,,
3-PIY003.27,8/28/2018,PIY11382,2018-08-28T10:30:00Z,1,10,,16,,,,,,,,,,,22,,,,,,,,,,5,,17,,,,,,12,14,,,,,,20,,,,,,,,,7,,6,,,9,17,3,,1,,4,3,,19,,,22,,,,,3,,,,,3,,,,21,,,,,,,,,,,11,,15,2,,,38,,1,3,,7,,,,,,,,,
3-XMR002.02,8/28/2018,BOL11637,2018-08-28T13:30:00Z,1,,,12,,,,,,,,,,,41,,,,,,,,,,,,24,,,,,,13,5,,,,1,,8,,,,6,,,1,,,,1,,,,3,1,,,,,,,16,,,14,,,,,,,,,1,,,,1,,,,,2,,,,,,,8,,3,,,,17,,,1,,,,,,,,,,,
9-LRY011.64,8/28/2018,LRY11344,2018-08-28T10:30:00Z,1,,,,,1,,,,,,,,13,10,,1,,,,,2,,,,,22,,,,,1,21,20,,,,,,10,,,,,1,,,,,,,,,6,,,,,1,,5,,5,,,5,,,,,,,,,6,,,,1,3,,,,,,,,,,,,,1,6,,,30,,,10,,15,,,,,,,,,
2-HAM000.37,8/29/2018,HAM11632,2018-08-29T08:45:00Z,1,,,1,,,,,,,,,,5,4,,,,,,,1,,,4,15,25,,,,,,,,,,,,,,,2,,,,,,,2,,4,,,5,,1,,1,,,1,,25,,,20,,,,,4,,,,,,1,,,,,,,,,,,,,,57,,,1,,1,,,5,,,,1,,,,,,,,
3-RAP088.21,8/29/2018,RAP11383,2018-08-29T11:07:00Z,1,,,5,,,,,,,,,1,,66,,,,,,,,,,11,,15,,,,,,6,30,,,,,,10,,1,,2,,,,,7,,2,,,18,,5,,1,2,,,,8,,,12,,,,,,,,2,1,11,,1,15,,,,,1,,,,,,,3,,3,7,,,31,,,1,,9,,,,,,,,,
4AJKN003.18,9/4/2018,JKN11633,2018-09-04T13:00:00Z,1,,,1,,,5,,,,,,,1,,,,1,,,,1,,,3,27,83,,,,,,,,,,,,,,,1,,,1,,1,1,,,,,,2,,5,,,,,,,18,,,11,,,,,2,,,2,,,,,,,,2,,,,4,,,,,21,,,,,,4,1,2,,,,,,,,,,,,
4AROT000.81,9/4/2018,ROT11630,2018-09-04T09:30:00Z,1,,,,,,,,,1,,,,26,19,,,,,,,1,,,6,,10,,,,,1,,,,,,3,5,1,,,,,6,,1,,,,3,,,1,,,,2,,,,,2,,,5,,,,,,,,52,12,,1,,7,,,,,1,,,,,1,,35,,,2,,1,4,,3,,,,,,,,,,,,
1BSTH002.14,9/6/2018,STH11488,2018-09-06T09:30:00Z,1,4,,1,,,,,,,1,,,3,10,,,,,,,,,,22,11,26,,,,,,,,,2,,,,,,,,,,,,,1,,,,,11,,7,,40,,,,1,,,,37,,18,,,,,,23,,,,,,,,,,4,,15,,,6,,,,,,,,15,,12,,,,1,,,,,,,,
2-TYE028.94,9/6/2018,TYE11514,2018-09-06T12:45:00Z,1,12,,2,,,,,,4,,,,4,12,,,,,,,,,,26,4,33,,,4,,,,3,,,,,,3,,,,,1,2,,,,,,1,,11,,4,,7,,1,4,1,1,2,,7,,1,,,1,,,8,,,,,3,,,,,18,,1,,,,,2,,,,,,10,,1,,,,2,,,,,,,,
4AXOL000.94,9/6/2018,XOL11356,2018-09-06T09:30:00Z,1,,,,,,5,,,,,,,3,,,,,,,,,,,55,,58,,,,,1,19,,,,3,,,,,,5,,2,,1,1,,,,,,10,,26,,,,1,2,,7,,,4,,,,,,,,,,,,,5,,,,,,,,,,,,,1,,4,,,,,1,,,,,,,,,,,,
6CLIB005.31,9/10/2018,LIB11531,2018-09-10T10:30:00Z,1,1,,5,,,,1,,,,,,1,5,,,,,,,,,,24,15,14,,,,,,,2,,,,,,4,,,1,,4,,,,9,,,1,,2,,1,,12,,,44,,,,1,30,,,1,,2,,,,,,11,,,,,,,2,,,,,,,3,,,,,,3,,,1,,,,,,,,,,,
6AGSS002.37,9/11/2018,GSS11345,2018-09-11T10:45:00Z,1,,,,,1,,,,,,,4,2,11,,,1,,,,,,,38,8,5,,,2,,,,,,,,,8,,,,,,4,,,2,,,,,,13,,10,,4,,,,,2,,,,,,,,1,,7,30,,,,,,,,,,,,,,,,,8,,,,,,14,,7,,,,,2,,,,,,,
9-BVR001.70,9/12/2018,BVR11693,2018-09-12T11:00:00Z,1,8,,1,,,,5,,,,,,1,15,,,,,1,,,,,30,2,17,,,1,,,,1,,1,,,2,2,,1,,1,1,,2,,,,4,,,29,,23,,,,,,,1,,,24,,,,,,,,26,7,,,,,,,,,,,,,,,,7,,,1,,,2,,,,,,1,1,,,,,,,
2BXRK001.64,9/20/2018,XRK11524,2018-09-20T11:00:00Z,1,,,,,,15,,,,,,,,12,,,,,,,2,,,2,6,29,,,,,,15,1,,,1,,,,1,,,,1,,,,,,5,,,6,,,,,,,,,2,,2,13,1,,,,4,,,11,1,,,,7,,,1,,,,,,1,1,,4,,,,,,24,,8,,,8,2,4,,,,,,,
3-MTL006.47,9/26/2018,MTL11361,2018-09-26T11:00:00Z,1,,,,,,,1,2,,3,1,,,33,,,,,,1,,,,26,2,43,,,,,,,,,,,,1,,,,,,,,,,,,,,,,2,,,,,,,,,,,25,15,,,,,2,,,,,,,,,2,,,,,,,1,,,,,,,,,26,,13,,,,,,,,,,,,
2-WDS000.12,9/27/2018,WDS11515,2018-09-27T10:00:00Z,1,,,,,,,1,,,3,1,,,2,,,,,,,,,,10,64,11,,,,17,,,,,,,,,,,,,,,,,,3,,,,,1,,1,,,,,,,,,,78,,,,,,,,2,,,,,,,,,,,,,1,,,,4,,,1,,,1,,11,,,,,,,,,,,,
1BBGR005.15,10/1/2018,BGR11353,2018-10-01T11:00:00Z,1,,,11,,,,,,,,,,,3,,,,,,,1,,,8,,16,,,,,,25,4,,,,,,,2,,3,,,,,,,,2,,2,12,,,,,,5,15,1,1,,,4,,,,,4,,,,,,,,7,,,,,4,,,,,,,3,,9,12,,,28,,,5,,3,,3,,,,,,,
6BXSD000.74,10/1/2018,XSD11827,2018-10-01T11:45:00Z,1,,,2,,,,,,,,,,3,,,,,,,,,,,,,3,,,,,,32,,,,,7,,,,,,,,,,,2,,1,,,1,,6,,,4,,6,,2,,,6,,,,,,,,5,2,,20,,,,,,,,2,2,,,,,,,,1,,,,,,3,,,,13,,,,,,,
9-LWK013.93,10/2/2018,LWK11634,2018-10-02T10:40:00Z,1,5,,4,,,,,,1,1,,,3,6,,,,,,,,,,9,24,9,,,4,,,,1,,,,,,,,1,,,4,,1,,,,,,,3,,,,40,,,,6,,10,,27,,,1,,,,,7,3,,,,,,,1,,,,,,,,,10,,,,,,44,1,1,,,,,,,,,,,,
6CCMR004.65,10/3/2018,CMR11706,2018-10-03T10:30:00Z,1,,,9,,,,,,,,,,,,,,,,,,,2,,,,6,,,,,2,20,2,,,,3,3,4,,,,,,,,,1,,1,,,14,,,,,,,2,,3,,,2,,,,,,,,,37,,5,,1,,,,,2,,3,,1,,,,,2,9,,,29,,,10,,,,1,,,,1,,,
2AFAW000.01,10/4/2018,FAW11355,2018-10-04T11:00:00Z,1,4,,1,,,,,,,,,,10,14,,,,,,,,,,11,,9,,,,,,39,8,,,,,1,1,,,,,,,,,,,1,,,22,,,,2,,,8,,,1,,9,,,,,,,,,2,2,2,,3,,,,,2,,,1,,,1,21,,4,10,3,,16,,,6,,9,,,,,,,,,
2ASTV001.35,10/4/2018,STV11631,2018-10-04T14:40:00Z,1,2,,4,,,,,,,,,,3,2,,,,,,,1,,,11,,4,,,,,,36,11,,,,3,,1,,2,,,,,,,2,,10,,,9,,2,,3,,,15,,2,,,8,,,,,1,,,,4,,10,,12,,,,,,1,,,,,1,3,,1,13,,,4,,1,6,,3,,1,,1,,,,,
2-EKE000.39,10/4/2018,EKE11497,2018-10-04T10:00:00Z,1,8,,2,1,,,,,,,1,,,4,,,,,,,,,,43,,37,,,,,,3,9,,,,,,2,2,,,,,,,,,,,,,8,,,,16,,,14,,,,,3,,,,,,,,,,,6,,1,,,,,2,,,,1,,,2,,,3,,,24,,,3,,,,,,,,,,,
1ACUB008.60,10/9/2018,CUB11713,2018-10-09T11:45:00Z,1,,,,,,,1,,,,,,,11,,,,,4,,,,,10,2,43,,1,4,,,,,,1,,1,8,,,,,,,,,,,,,,2,7,,8,,,,,,,,,,1,,6,,,,,,,,,,,,,,1,,,,,,,,,2,,,,,,16,,40,,,,,,,,13,,,,
1AELC001.39,10/9/2018,ELC11717,2018-10-09T13:00:00Z,1,,,,,,,1,,,3,,,,1,,,,,1,,,,,8,,28,,9,,13,,,,,43,,3,1,,,,,,,,,,,,,2,1,5,,5,3,,,,,,,,,,1,9,,,,7,,,,,,,,,1,10,6,,,,2,,,,,,,,,,2,,,,,,,,,,9,,,,
1AFLL000.88,10/9/2018,FLL11718,2018-10-09T10:00:00Z,1,,,,,,,,2,,1,,,,,,,,,,,,,,43,,93,,,,,,,,,,,,,,,,,,,,,,,,,,1,31,,12,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,19,,4,,,,,1,,,10,,,,
4AGRT003.82,10/9/2018,GRT11307,2018-10-09T10:15:00Z,1,,,,,,,1,8,,1,,,,,,,2,,,,,,,4,1,72,,,,,,,,,1,,,,,1,,1,,,,,2,10,,,,,,,,,,,,4,,,,,40,3,,,,,,3,,1,,1,,,,3,17,,,,6,1,6,,,,1,,,,,,2,,,,,,,1,,,,,,
4ALYT003.77,10/9/2018,LYT11306,2018-10-09T11:50:00Z,1,,,,,,,5,2,,1,,,,,2,,,,2,1,,,,3,3,108,,,,,,,,,6,,,,,,,,,,,1,1,,,,1,,2,,,,2,,,,,,,,32,,,,,1,1,,,,,9,,,,1,1,1,,,,,,,,,3,,,,,4,3,,,,,,6,3,,,,,,
4ATKR009.30,10/9/2018,TKR11018,2018-10-09T09:15:00Z,1,1,,,,,,1,,,,,,6,16,,,,,,,1,1,,31,51,8,,2,,3,,,,,,1,,,,1,,,,,,,,,,,,,7,,3,,,,,,,,,,29,,,,,1,,1,4,,,,,,,,,,,,2,,,,,15,,,1,,,8,3,11,,,,,1,,,,,,,
1ABIR000.76,10/10/2018,BIR11708,2018-10-10T10:50:00Z,1,,,,,,,1,2,,5,,,,1,,,,,1,,,,,2,7,88,,2,,,,,,,2,,,4,,,,,,,,,1,,,,,1,4,,5,3,,,,,,,,,,,1,,,,1,2,,,,,,,,,1,2,,,,,,,,,,,,,,17,,14,,,,,,1,,24,,,,
1ACUB002.61,10/10/2018,CUB11711,2018-10-10T09:15:00Z,1,,,,,,,,,,,,,,45,,,,,,,,,,10,20,21,,9,1,,,,,,,,,,,,,,,,,,,,,,,1,26,,4,,,,,,,,,,,1,7,,,,,2,,,,,,,,,,,,,2,,,,,1,,,,,,25,,27,,,,,,,,5,,,,
1ACUB003.74,10/10/2018,CUB11712,2018-10-10T12:30:00Z,1,,,,,,,1,,,1,,,,17,,,,,1,,,,,8,,10,,,,,,,,,25,,,2,,,,,,,,,,,,,,2,27,,4,2,1,,,,,,,,1,,12,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,16,,4,,,,,,1,,14,,,,
1AISC004.64,10/10/2018,ISC11481,2018-10-10T11:00:00Z,1,,,1,,,,,,,3,,1,,,,,,,,,,,,80,16,6,,8,,,,,,,,,,,,,,,,10,,,,5,,,,,,,,,24,,,,,,,,42,,,,,,,,,,,,,1,,,2,,,,,,,,,5,,,,,,,,2,,,,,,,,,,,,
4AGSY004.60,10/10/2018,GSY11316,2018-10-10T12:30:00Z,1,,4,,,,,,,,,,,,8,,,,,,,,,,23,12,84,,,,,,4,,,,,1,,,,,,,1,,1,,,,8,1,,4,,8,,,,,,,,,,7,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,13,,1,,,,,15,,,,,,,
4APDA000.35,10/10/2018,PDA11305,2018-10-10T09:30:00Z,1,,,,,,,1,1,,1,,,,,1,,,,8,1,,,,,,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
4ARAC000.92,10/10/2018,RAC11304,2018-10-10T11:30:00Z,1,,,,,,,,,,12,,,,,,,,,,3,1,,,1,,144,,,,,,,,,6,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,1,1,,,,,,,,,,,,,,,7,,,,,,,8,,,,,,,
4AXWD000.65,10/10/2018,XWD11315,2018-10-10T10:15:00Z,1,,,,,,10,,,,,,,,1,,,1,,,,2,,,62,6,11,,,,,,4,,,,3,5,2,,,,,,1,,6,,2,,,,,2,,2,,1,,,,,,,,19,,,,,,,,4,4,,1,,9,2,,,,,,1,,,,,16,,,2,,,12,,2,,,3,2,4,,,,,,,
8-BOT002.14,10/11/2018,BOT11607,2018-10-11T11:00:00Z,1,,5,,,,,7,9,,,,,,7,,,,,1,2,,,,28,,58,,,,,,,,,1,1,,3,,,,,,,,,3,3,,,,,7,,,,1,,,1,,,,,32,2,,,,,5,1,,,,,,,,3,1,,,,,,,,,1,,,,,,4,,,,,,,,,,,,,,
8-RDY004.95,10/11/2018,RDY11609,2018-10-11T09:15:00Z,1,,,,,,,8,2,,4,,,,,,,1,,,4,,,,7,13,36,,,,,,,,,4,,,7,,,,25,,1,,,,,,,,,9,,1,,,,,13,,,,,16,,5,,,,10,2,,,,,,,,,6,,,,,,,,,,1,,,,,1,,3,,,,,,,,,,,,
1BNTH015.45,10/16/2018,NTH11485,2018-10-16T11:00:00Z,1,,,,,,,1,,1,,,,,,,,,,1,,1,,,13,1,9,,12,,1,,,,,9,,,,,,,,,,,1,,,,,,,6,,1,,15,,,,,,3,,36,,,1,,,,,7,,,,,,,,3,,1,,5,1,,,,7,,,,,,,6,6,,,,7,,,,,,,,
1ALIP001.00,10/17/2018,LIP11719,2018-10-17T09:15:00Z,1,,,,,,,,,,,,,,,,,,,,,,,,25,10,58,,3,,,,,,,,,,,,,,,,,,,,,,,,1,8,,5,,,,,,,,,,,,1,,,,,3,,,,,,,,1,,1,,,,,,,,,,,,,,52,,,,,,,1,,,14,,,,
6BCOV007.56,10/17/2018,COV11532,2018-10-17T11:15:00Z,1,4,,6,,,,,,1,,,5,1,1,,,,,,,,,,2,,24,,,,,,13,7,,,,,1,6,4,,1,,,,,,1,,,,,11,,1,,2,17,,6,3,1,,,7,,,,,1,,,4,11,,25,,,,,,,1,,,1,,,,12,,1,3,,,,,,3,1,2,,,,,,,,,
