JRH_Final_Ref_Cod,DataSource,StationID,UID,Coastal,Latitude,Longitude,Sta_Desc,US_L3CODE,US_L3NAME,US_L4CODE,US_L4NAME,VAHU6,ASSESS_REG,OFFICE_NM,VaName,Tidal,VAHUSB,FedName,HUC10,Basin,BASIN_CODE,Basin_Code,CountyCityName,FIPS,BASINS_HUC_12,WQS_ID,WQS_CLASS,WQS_SPSTDS,WQS_PWS,WQS_TROUT,WQS_TIER_III,Order,EDASOrder,totalArea_sqMile,ELEVMIN,ELEVMAX,ELEVMEAN,ELEVSD,ELEVRANGE,SLPMIN,SLPMAX,SLPMEAN,SLPSD,SLPRANGE,wshdRain_mmyr,siteRain_mmyr,wshdRain_inyr,siteRain_inyr,wshedRain_inyr
Int,VDEQ_BUG,3-HAZ013.17,3-HAZ013.17_2017,FALSE,38.603765,-78.003857,0.06 miles downstream from Rt. 640,64,Northern Piedmont,64c,Piedmont Uplands,RA10,NRO,Northern,Hazel River-Devils Run,N,RA,Devils Run-Hazel River,208010304,Rappahannock River Basin,3,Rappahannock,Culpeper,47,20801030403,RL_03_222441,III,,,,,3,3,124.8752174,97,1221,299.7683098,221.3323371,1124,0,46.34894562,10.06274027,7.41358557,46.34894562,39591.79,1058.68,1558.732731,41.68033747,
Int,VDEQ_BUG,3-HUH000.87,,TRUE,38.25338889,-77.23616667,Rt. # 607  (Port Conway Rd),65,Southeastern Plains,65m,Rolling Coastal Plain,RA49,NRO,Northern,Rappahannock River-Mount Creek,T,RA,Mount Creek-Rappahannock River,208010402,Rappahannock River Basin,3,Rappahannock,King George,99,20801040201,,,,,,,,2,,,,,,,,,,,,,,,,
Int,VDEQ_BUG,3-MAP002.61,,FALSE,38.22888889,-77.4275,Rt. # 609  (Jim Morris Rd),65,Southeastern Plains,65m,Rolling Coastal Plain,RA47,NRO,Northern,Massaponax Creek,N,RA,Massaponax Creek,208010401,Rappahannock River Basin,3,Rappahannock,Spotsylvania,177,20801040103,RL_03_305334,III,,,,,,3,,,,,,,,,,,,,,,,
Int,VDEQ_BUG,3-MAP009.42,,TRUE,38.23555556,-77.52666667,Rt. # 639 (Leavells Rd),65,Southeastern Plains,65m,Rolling Coastal Plain,RA47,NRO,Northern,Massaponax Creek,N,RA,Massaponax Creek,208010401,Rappahannock River Basin,3,Rappahannock,Spotsylvania,177,20801040103,RL_03_219314,III,,,,,,2,,,,,,,,,,,,,,,,
Int,VDEQ_BUG,3-MIR004.05,,FALSE,38.34333333,-77.85916667,Rt. # 611  (Raccoon Ford Rd),45,Piedmont,45e,Northern Inner Piedmont,RA41,NRO,Northern,Mine Run,N,RA,Mine Run,208010311,Rappahannock River Basin,3,Rappahannock,Orange,137,20801031102,RL_03_216334,III,,,,,,3,,,,,,,,,,,,,,,,
Int,VDEQ_BUG,3-MLR001.11,,FALSE,38.63736944,-78.09537778,Rt. 618,64,Northern Piedmont,64c,Piedmont Uplands,RA14,NRO,Northern,Thornton River-Mill Run,N,RA,Mill Run-Thornton River,208010303,Rappahannock River Basin,3,Rappahannock,Rappahannock,157,20801030304,RL_03_212932,III,,,,,,2,,,,,,,,,,,,,,,,
Int,VDEQ_BUG,3-MTL006.47,3-MTL006.47_2018,FALSE,37.965556,-76.96,2018 Probabilistic monitoring site,65,Southeastern Plains,65m,Rolling Coastal Plain,RA59,PRO,Piedmont,Mount Landing Creek,T,RA,Mount Landing Creek,208010404,Rappahannock River Basin,3,Rappahannock,Essex,57,20801040403,RL_03_288713,VII,,,,,3,,18.05519731,3,70,39.35030706,11.12732521,67,0,20.34250259,4.824741192,3.174087471,20.34250259,6489.4,1080.76,255.4883269,42.54962928,
Int,VDEQ_BUG,3-MTN000.59,,FALSE,38.45583333,-77.77080555,Rt. # 620  (Edwards Shop Rd),45,Piedmont,45e,Northern Inner Piedmont,RA21,NRO,Northern,Mountain Run-Flat Run,N,RA,Flat Run-Mountain Run,208010305,Rappahannock River Basin,3,Rappahannock,Culpeper,47,20801030503,RL_03_221954,III,,,,,,3,,,,,,,,,,,,,,,,
Int,VDEQ_BUG,3-MUY003.63,,TRUE,38.28418889,-77.34023056,Rt. # 602  (Chapel Green Rd),65,Southeastern Plains,65m,Rolling Coastal Plain,RA48,NRO,Northern,Rappahannock River-Muddy Creek,T,RA,Muddy Creek-Rappahannock River,208010401,Rappahannock River Basin,3,Rappahannock,King George,99,20801040104,RL_03_306703,III,,,,,,4,,,,,,,,,,,,,,,,
Int,VDEQ_BUG,3-ROB001.90,,FALSE,38.325056,-78.094615,Rt. # 614 (Locust Dale Rd),64,Northern Piedmont,64a,Triassic Lowlands,RA36,NRO,Northern,Robinson River-Great Run,N,RA,Great Run-Robinson River,208010309,Rappahannock River Basin,3,Rappahannock,Culpeper,47,20801030906,RL_03_208024,III,,,,,,3,,,,,,,,,,,,,,,,
Int,VDEQ_BUG,3-RPP142.36,,FALSE,38.47758333,-77.78063889,Rt. # 620 (Kelly's Ford),64,Northern Piedmont,64a,Triassic Lowlands,RA18,NRO,Northern,Rappahannock River-Ruffans Run,N,RA,Ruffans Run-Rappahannock River,208010306,Rappahannock River Basin,3,Rappahannock,Culpeper,47,20801030602,RL_03_221908,III,,,,,,,,,,,,,,,,,,,,,,
Int,VDEQ_BUG,3-RUL000.39,,FALSE,38.36972222,-77.79972222,Rt. # 603  (Indiantown Rd),45,Piedmont,45e,Northern Inner Piedmont,RA42,NRO,Northern,Rapidan River-Fields Run,N,RA,Fields Run-Rapidan River,208010311,Rappahannock River Basin,3,Rappahannock,Orange,137,20801031103,RL_03_221252,III,,,,,,2,,,,,,,,,,,,,,,,
Int,VDEQ_BUG,3-SMR002.60,,FALSE,38.44925,-77.69386111,Rt. # 615  (Silver Hill Rd),45,Piedmont,45e,Northern Inner Piedmont,RA22,NRO,Northern,Rappahannock River-Rock Run,N,RA,Rock Run-Rappahannock River,208010306,Rappahannock River Basin,3,Rappahannock,Fauquier,61,20801030603,RL_03_224581,III,,,,,,2,,,,,,,,,,,,,,,,
Int,VDEQ_BUG,3-SMR004.81,3-SMR004.81_2013,FALSE,38.46697222,-77.72152778,Rt. # 632  (Union Church Rd),45,Piedmont,45e,Northern Inner Piedmont,RA22,NRO,Northern,Rappahannock River-Rock Run,N,RA,Rock Run-Rappahannock River,208010306,Rappahannock River Basin,3,Rappahannock,Fauquier,61,20801030603,RL_03_224638,III,,,,,2,2,2.563100569,82,134,111.3248041,10.18281104,52,0,10.11855221,3.26674037,1.69317022,10.11855221,1039.56,40.92758116,,41.16143955,1045.5
Int,VDEQ_BUG,3-THM001.40,,FALSE,38.80276667,-77.95680556,Rt. # 647  (Cresthill Rd),64,Northern Piedmont,64c,Piedmont Uplands,RA04,NRO,Northern,Thumb Run,N,RA,Thumb Run,208010301,Rappahannock River Basin,3,Rappahannock,Fauquier,61,20801030104,RL_03_237239,III,,,,,,2,,,,,,,,,,,,,,,,
Int,VDEQ_BUG,3-WHO001.48,,FALSE,38.39372222,-78.25377778,Rt. # 231  (Blue Ridge Turnpike),64,Northern Piedmont,64c,Piedmont Uplands,RA33,NRO,Northern,White Oak Run,N,RA,White Oak Run,208010309,Rappahannock River Basin,3,Rappahannock,Madison,113,20801030903,RL_03_210021,III,,,,,,2,,,,,,,,,,,,,,,,
Int,VDEQ_BUG,4AALN016.38,,FALSE,36.70666667,-78.36916667,"ALLEN CREEK, RT. 660 BRIDGE",45,Piedmont,45c,Carolina Slate Belt,RL10,BRRO,Blue Ridge,Allen Creek-Layton Creek,N,RL,Layton Creek-Allen Creek,301010601,Roanoke River Basin,4A,Roanoke,Mecklenburg,117,30101060101,RL_4A_129898,III,PWS,Yes,,,,3,,,,,,,,,,,,,,,,
Int,VDEQ_BUG,4ABAA008.67,,FALSE,37.18561111,-79.92313889,"Rt. 666, uppermost Bandy Rd Bridge",66,Blue Ridge,66d,Southern Crystalline Ridges and Mountains,RU15,BRRO,Blue Ridge,Back Creek,N,RU,Back Creek,301010104,Roanoke River Basin,4A,Roanoke,Roanoke,161,30101010405,RL_4A_060743,III,NEW-1,,,,,3,,,,,,,,,,,,,,,,
Int,VDEQ_BUG,4ABAA017.14,,FALSE,37.19333333,-80.00016667,Rt. 613 near Merriman Soccer Complex,66,Blue Ridge,66d,Southern Crystalline Ridges and Mountains,RU15,BRRO,Blue Ridge,Back Creek,N,RU,Back Creek,301010104,Roanoke River Basin,4A,Roanoke,Roanoke,161,30101010405,RL_4A_060092,III,NEW-1,,,,,3,,,,,,,,,,,,,,,,
Int,VDEQ_BUG,4ABAA023.07,,FALSE,37.19806111,-80.07778056,Below Old Mill Plantation,66,Blue Ridge,66d,Southern Crystalline Ridges and Mountains,RU15,BRRO,Blue Ridge,Back Creek,N,RU,Back Creek,301010104,Roanoke River Basin,4A,Roanoke,Roanoke,161,30101010405,RL_4A_060138,III,NEW-1,,,,,3,,,,,,,,,,,,,,,,
Int,VDEQ_BUG,4ABAC002.57,,FALSE,37.154272,-79.384783,Back Creek @ Rte 628 Bishop Creek Road,45,Piedmont,45e,Northern Inner Piedmont,RU45,BRRO,Blue Ridge,Goose Creek-Back Creek,N,RU,Back Creek-Goose Creek,301010112,Roanoke River Basin,4A,Roanoke,Bedford,19,30101011203,RL_4A_089420,III,PWS,Yes,,,,,,,,,,,,,,,,,,,,
Int,VDEQ_BUG,4ABAN057.85,,FALSE,36.80458333,-79.33558333,Banister 0.2 miles DS of Cherrystne Ck,45,Piedmont,45g,Triassic Basins,RD58,BRRO,Blue Ridge,Banister River-Shockoe Creek,N,RD,Shockoe Creek-Banister River,301010502,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,30101050203,RL_4A_083260,III,,,,,,4,,,,,,,,,,,,,,,,
Int,VDEQ_BUG,4ABDA004.14,,FALSE,37.224556,-79.756064,Rt. 757 Bridge,45,Piedmont,45e,Northern Inner Piedmont,RU17,BRRO,Blue Ridge,Beaverdam Creek,N,RU,Beaverdam Creek,301010107,Roanoke River Basin,4A,Roanoke,Bedford,19,30101010702,RL_4A_062956,IV,"PWS, NEW-1",Yes,,,,,,,,,,,,,,,,,,,,
Int,VDEQ_BUG,4ABEE000.80,,FALSE,36.54361111,-78.62444444,RT. 727 BRIDGE,45,Piedmont,45c,Carolina Slate Belt,RL01,BRRO,Blue Ridge,Johnson Creek-John H Kerr Reservoir,N,RL,Beech Creek-Johnson Creek,301010208,Roanoke River Basin,4A,Roanoke,Mecklenburg,117,30101020803,RL_4A_098173,III,PWS,Yes,,,,3,,,,,,,,,,,,,,,,
Int,VDEQ_BUG,4ABIR011.55,,FALSE,36.70305556,-79.21777778,Birch Cr. @ rte 729-Kentuck rd,45,Piedmont,45e,Northern Inner Piedmont,RD47,BRRO,Blue Ridge,Birch Creek,N,RD,Birch Creek,301010403,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,30101040305,RL_4A_084421,III,,,,,,3,,,,,,,,,,,,,,,,
Int,VDEQ_BUG,4ABLS002.11,,FALSE,36.9449,-79.165501,Blacks Creek @ HWY 40,45,Piedmont,45g,Triassic Basins,RD60,BRRO,Blue Ridge,Banister River-Allen Creek,N,RD,Allen Creek-Banister River,301010502,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,30101050205,RL_4A_090569,III,,,,,,,,,,,,,,,,,,,,,,
Int,VDEQ_BUG,4ABMN000.65,,FALSE,36.57458889,-78.73965833,Big Mountain Br @ 606 Rice School Rd,45,Piedmont,45c,Carolina Slate Belt,RD75,BRRO,Blue Ridge,Aarons Creek-John H Kerr Reservoir,N,RD,Aarons Creek-John H Kerr Reservoir,301010407,Roanoke River Basin,4A,Roanoke,Halifax,83,30101040702,RL_4A_097187,III,PWS,Yes,,,,,,,,,,,,,,,,,,,,
Int,VDEQ_BUG,4ABOE001.34,,FALSE,37.30723889,-79.67776111,"Rt. 754 Bridge, N. of Chamblissburg",45,Piedmont,45e,Northern Inner Piedmont,RU40,BRRO,Blue Ridge,Bore Auger Creek,N,RU,Bore Auger Creek,301010111,Roanoke River Basin,4A,Roanoke,Bedford,19,30101011102,RL_4A_071084,III,PWS,Yes,,,,,,,,,,,,,,,,,,,,
Int,VDEQ_BUG,4ABOE004.86,,FALSE,37.30955555,-79.71688889,Saunders Road Bridge (Rt. 616),45,Piedmont,45e,Northern Inner Piedmont,RU40,BRRO,Blue Ridge,Bore Auger Creek,N,RU,Bore Auger Creek,301010111,Roanoke River Basin,4A,Roanoke,Bedford,19,30101011102,RL_4A_071094,III,PWS,Yes,,,,3,,,,,,,,,,,,,,,,
Int,VDEQ_BUG,4ABOE005.27,4ABOE005.27_2012,FALSE,37.3111,-79.7215,Along Rt. 616 (Sanders Rd),45,Piedmont,45e,Northern Inner Piedmont,RU40,BRRO,Blue Ridge,Bore Auger Creek,N,RU,Bore Auger Creek,301010111,Roanoke River Basin,4A,Roanoke,Bedford,19,30101011102,,,,,,,3,3,12.77595297,277,748,477.4474435,112.552587,471,0,38.82841873,13.15799943,6.210520467,38.82841873,4370.82,1073.94,172.0796205,42.28112519,
Int,VDEQ_BUG,4ABOR031.30,4ABOR031.30_2017,FALSE,37.378167,-79.438364,Big Otter R. at rivermile 31.20,45,Piedmont,45e,Northern Inner Piedmont,RU52,BRRO,Blue Ridge,Big Otter River-Roaring Run,N,RU,Roaring Run-Big Otter River,301010114,Roanoke River Basin,4A,Roanoke,Bedford,19,30101011404,RL_4A_110329,III,PWS,Yes,,,5,5,105.8525625,199,1285,432.2866442,214.6531062,1086,0,45.92848206,11.98045594,7.934870679,45.92848206,34135.88,1061.44,1343.933009,41.78899894,
Int,VDEQ_BUG,4ABOR033.22,4ABOR033.22_2003,FALSE,37.38507778,-79.46313056,Downstream of Rt. 644 Bridge,45,Piedmont,45e,Northern Inner Piedmont,RU49,BRRO,Blue Ridge,Big Otter River-Stony Creek,N,RU,Stony Creek-Big Otter River,301010114,Roanoke River Basin,4A,Roanoke,Bedford,19,30101011401,,,,,,,4,4,53.6034048,210,1214,451.076567,210.649543,1004,0,45.55237198,11.81973681,8.026735482,45.55237198,18748.83,1061.44,738.143312,41.78899894,
Int,VDEQ_BUG,4ABST009.45,4ABST009.45_2014,FALSE,36.73188889,-78.617,Bluestone Creek just upstream of Rte 699,45,Piedmont,45c,Carolina Slate Belt,RU91,BRRO,Blue Ridge,Bluestone Creek-Otter Creek,N,RU,Otter Creek-Bluestone Creek,301010207,Roanoke River Basin,4A,Roanoke,Mecklenburg,117,30101020701,RL_4A_100288,III,PWS,Yes,,,4,4,45.88225141,99,194,146.5857587,16.56689421,95,0,20.67290878,3.165441194,1.707223866,20.67290878,12005.12,1073.23,472.6427749,42.25317242,
Int,VDEQ_BUG,4ABUB000.06,,FALSE,37.20333333,-78.73472222,Big Cub Creek @ Rt. 701,45,Piedmont,45e,Northern Inner Piedmont,RU76,BRRO,Blue Ridge,Big Cub Creek,N,RU,Big Cub Creek,301010203,Roanoke River Basin,4A,Roanoke,Charlotte,37,30101020301,RL_4A_108206,III,PWS,Yes,,,,1,,,,,,,,,,,,,,,,
Int,VDEQ_BUG,4ABWA002.00,,FALSE,37.25201667,-79.32430833,Below Rt. 24 Bridge,45,Piedmont,45e,Northern Inner Piedmont,RU56,BRRO,Blue Ridge,Buffalo Creek,N,RU,Buffalo Creek,301010115,Roanoke River Basin,4A,Roanoke,Bedford,19,30101011502,RL_4A_091924,III,PWS,Yes,,,,2,,,,,,,,,,,,,,,,
Int,VDEQ_BUG,4ABWR045.80,,FALSE,37.03444444,-79.90972222,Rt. 812 Bridge,45,Piedmont,45e,Northern Inner Piedmont,RU22,BRRO,Blue Ridge,Blackwater River-Madcap Creek,N,RU,Madcap Creek-Blackwater River,301010105,Roanoke River Basin,4A,Roanoke,Franklin,67,30101010503,RL_4A_059785,III,NEW-1,,,,,4,,,,,,,,,,,,,,,,
Int,VDEQ_BUG,4ABWR061.20,,FALSE,37.02472222,-80.02333333,Rt. 641 Bridge,45,Piedmont,45e,Northern Inner Piedmont,RU22,BRRO,Blue Ridge,Blackwater River-Madcap Creek,N,RU,Madcap Creek-Blackwater River,301010105,Roanoke River Basin,4A,Roanoke,Franklin,67,30101010503,RL_4A_059102,III,NEW-1,,,,,4,,,,,,,,,,,,,,,,
Int,VDEQ_BUG,4ACNT022.05,4ACNT022.05_2011,FALSE,36.859,-79.8873,"East of Rt. 759, near gas pipeline",45,Piedmont,45e,Northern Inner Piedmont,RU31,BRRO,Blue Ridge,Big Chestnut Creek,N,RU,Big Chestnut Creek,301010108,Roanoke River Basin,4A,Roanoke,Franklin,67,30101010803,,,,,,,3,3,11.44979049,312,521,383.7495338,36.77636974,209,0,30.13311386,6.738938321,3.758590635,30.13311386,3609.15,1211.35,142.0925964,47.69097064,
Int,VDEQ_BUG,4ACRV005.10,4ACRV005.10_2015,FALSE,37.3578,-79.9483,"Hollins Univ campus, nr recycling center",67,Ridge and Valley,67f,Southern Limestone/Dolomite Valleys and Low Rolling Hills,RU12,BRRO,Blue Ridge,Carvin Creek,N,RU,Carvin Creek,301010104,Roanoke River Basin,4A,Roanoke,Roanoke,161,30101010402,RL_4A_068462,IV,,,,,3,3,19.23504885,317,902,477.3663234,114.2876652,585,0,43.55147934,12.83018457,7.707511424,43.55147934,6518.27,1066.19,256.6249417,41.97600692,
Int,VDEQ_BUG,4AFAL006.61,4AFAL006.61_2014,FALSE,36.65119444,-79.37988889,Fall Creek upstream of business 29,45,Piedmont,45e,Northern Inner Piedmont,RD38,BRRO,Blue Ridge,Fall Creek,N,RD,Fall Creek,301010401,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,30101040101,RL_4A_081830,III,,,,,3,3,13.90730148,144,355,207.2103208,27.97872824,211,0,17.92007446,3.588391572,2.064460754,17.92007446,4460.74,1102.24,175.6197799,43.39529902,
Int,VDEQ_BUG,4AFCA001.40,,FALSE,37.21166667,-79.26444444,FLAT CR @ RT. 696 BR,45,Piedmont,45e,Northern Inner Piedmont,RU58,BRRO,Blue Ridge,Flat Creek,N,RU,Flat Creek,301010115,Roanoke River Basin,4A,Roanoke,Campbell,31,30101011504,RL_4A_092123,III,PWS,Yes,,,,3,,,,,,,,,,,,,,,,
Int,VDEQ_BUG,4AFRV007.57,,FALSE,37.100806,-78.947311,East of Rte 868,45,Piedmont,45e,Northern Inner Piedmont,RU69,BRRO,Blue Ridge,Falling River-Suck Creek,N,RU,Suck Creek-Falling River,301010202,Roanoke River Basin,4A,Roanoke,Campbell,31,30101020205,RL_4A_104086,III,PWS,Yes,,,,,,,,,,,,,,,,,,,,
Int,VDEQ_BUG,4AFRY006.08,4AFRY006.08_2003,FALSE,36.94796944,-79.44736389,Rt. 40 Bridge,45,Piedmont,45e,Northern Inner Piedmont,RU37,BRRO,Blue Ridge,Pigg River-Fryingpan Creek,N,RU,Fryingpan Creek-Pigg River,301010110,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,30101011002,RL_4A_087958,III,,,,,2,2,4.812879416,230,300,265.1004697,14.56711278,70,0,10.71500874,3.107127786,1.548316011,10.71500874,2235.71,1108.23,88.02012627,43.63112592,
Int,VDEQ_BUG,4AGEO006.26,4AGEO006.26_2011,FALSE,36.93277778,-79.30958333,Georges Ck app. 1k dwstr of Rt 40,45,Piedmont,45e,Northern Inner Piedmont,RD57,BRRO,Blue Ridge,Whitehorn Creek-Georges Creek,N,RD,Georges Creek-Whitehorn Creek,301010502,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,30101050202,,,,,,,3,3,9.894099786,194,339,256.587096,25.2520741,145,0,17.53904533,3.674698523,1.945674123,17.53904533,3333.6,1114.1,131.2441654,43.86222841,
Int,VDEQ_BUG,4AGEO006.73,,FALSE,36.93626389,-79.31164722,georges cr @ rt 40,45,Piedmont,45e,Northern Inner Piedmont,RD57,BRRO,Blue Ridge,Whitehorn Creek-Georges Creek,N,RD,Georges Creek-Whitehorn Creek,301010502,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,30101050202,RL_4A_089870,III,,,,,,3,,,,,,,,,,,,,,,,
Int,VDEQ_BUG,4AGEO007.12,,FALSE,36.937256,-79.316678,upstream of Hwy 40,45,Piedmont,45e,Northern Inner Piedmont,RD57,BRRO,Blue Ridge,Whitehorn Creek-Georges Creek,N,RD,Georges Creek-Whitehorn Creek,301010502,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,30101050202,RL_4A_089882,III,,,,,,,,,,,,,,,,,,,,,,
Int,VDEQ_BUG,4AGNF002.84,,FALSE,37.16433333,-79.86327778,Bellwood lane Bridge,45,Piedmont,45e,Northern Inner Piedmont,RU25,BRRO,Blue Ridge,Gills Creek,N,RU,Gills Creek,301010106,Roanoke River Basin,4A,Roanoke,Franklin,67,30101010602,RL_4A_060455,III,NEW-1,,,,,2,,,,,,,,,,,,,,,,
Int,VDEQ_BUG,4AGRT003.82,,FALSE,36.59305555,-78.09083333,"GREAT CREEK, RT. 619 BRIDGE",45,Piedmont,45f,Northern Outer Piedmont,RL18,BRRO,Blue Ridge,Roanoke River/Lake Gaston-Great Creek,N,RL,Great Creek-Lake Gaston,301010603,Roanoke River Basin,4A,Roanoke,Mecklenburg,117,30101060302,RL_4A_133022,III,PWS,Yes,,,,3,,,,,,,,,,,,,,,,
Int,VDEQ_BUG,4AHLL000.45,4AHLL000.45_2011,FALSE,36.5575,-79.70977778,Hollins Br just dwstr of county line,45,Piedmont,45g,Triassic Basins,RD31,BRRO,Blue Ridge,Cascade Creek,N,RD,Cascade Creek,301010309,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,30101030902,,,,,,,1,1,0.682052411,196,243,220.2928177,10.09959086,47,0,10.33712864,3.147537429,1.651519316,10.33712864,2234.56,1111.86,87.97485066,43.77403939,
Int,VDEQ_BUG,4AHRN004.93,,FALSE,36.63138889,-80.00555556,RT. 695 BRIDGE,45,Piedmont,45e,Northern Inner Piedmont,RD11,BRRO,Blue Ridge,Horse Pasture Creek,N,RD,Horse Pasture Creek,301010304,Roanoke River Basin,4A,Roanoke,Henry,89,30101030406,RL_4A_053294,III,,,,,,,,,,,,,,,,,,,,,,
Int,VDEQ_BUG,4AJKN003.18,4AJKN003.18_2018,FALSE,36.970403,-79.597156,Upstream of Rt. 40,45,Piedmont,45e,Northern Inner Piedmont,RU36,BRRO,Blue Ridge,Pigg River-Tomahawk Creek,N,RU,Tomahawk Creek-Pigg River,301010110,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,30101011001,RL_4A_062008,III,,,,,1,1,0.620161205,248,440,305.748609,36.34053722,192,0,28.06611824,7.706081656,4.875152629,28.06611824,2233.61,1119,87.93744906,44.0551419,
Int,VDEQ_BUG,4ALAW002.38,4ALAW002.38_2014,FALSE,36.66629722,-79.35279167,LAWLESS CR 40M BELOW RT 719,45,Piedmont,45e,Northern Inner Piedmont,RD38,BRRO,Blue Ridge,Fall Creek,N,RD,Fall Creek,301010401,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,30101040101,RL_4A_081812,III,,,,,2,2,4.026041648,164,251,211.226471,15.24862702,87,0,9.702907562,2.954849643,1.40596946,9.702907562,1114.77,43.88860638,,43.67994485,1109.47
Int,VDEQ_BUG,4ALAW002.43,,FALSE,36.66638889,-79.3525,Lawless Creek @ Lawless Creek Rd,45,Piedmont,45e,Northern Inner Piedmont,RD38,BRRO,Blue Ridge,Fall Creek,N,RD,Fall Creek,301010401,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,30101040101,RL_4A_081812,III,,,,,,2,,,,,,,,,,,,,,,,
Int,VDEQ_BUG,4ALPP004.46,,FALSE,36.60024167,-77.99693889,Little Poplar at Dr. Purdy Road,45,Piedmont,45f,Northern Outer Piedmont,RL20,BRRO,Blue Ridge,Poplar Creek,N,RL,Poplar Creek,301010603,Roanoke River Basin,4A,Roanoke,Brunswick,25,30101060304,RL_4A_142831,III,PWS,Yes,,,,,,,,,,,,,,,,,,,,
Int,VDEQ_BUG,4ALPP004.52,4ALPP004.52_2013,FALSE,36.6142,-77.9771,Little Poplar East of 659,45,Piedmont,45f,Northern Outer Piedmont,RL20,BRRO,Blue Ridge,Poplar Creek,N,RL,Poplar Creek,301010603,Roanoke River Basin,4A,Roanoke,Brunswick,25,30101060304,RL_4A_142817,III,PWS,Yes,,,2,2,2.112665625,80,127,106.1721884,9.249789634,47,0,12.52687168,3.086230924,1.817485604,12.52687168,1112.46,1111.16,43.79766145,43.74648032,
Int,VDEQ_BUG,4ALRO010.18,,FALSE,37.10138889,-78.5625,RTE 604 (Abilene Rd),45,Piedmont,45f,Northern Outer Piedmont,RU81,BRRO,Blue Ridge,Roanoke Creek-Spring Creek,N,RU,Spring Creek-Roanoke Creek,301010205,Roanoke River Basin,4A,Roanoke,Charlotte,37,30101020501,RL_4A_137688,III,PWS,Yes,,,,3,,,,,,,,,,,,,,,,
Int,VDEQ_BUG,4ALUB000.12,,FALSE,37.20416667,-78.73333333,RTE 691 (Tower Rd/Thortons Mill Rd),45,Piedmont,45e,Northern Inner Piedmont,RU77,BRRO,Blue Ridge,Little Cub Creek,N,RU,Little Cub Creek,301010203,Roanoke River Basin,4A,Roanoke,Charlotte,37,30101020302,RL_4A_108223,III,PWS,Yes,,,,2,,,,,,,,,,,,,,,,
Int,VDEQ_BUG,4ALWC000.67,,FALSE,36.81333,-80.24963,Upstream of Rt 40,45,Piedmont,45e,Northern Inner Piedmont,RD17,BRRO,Blue Ridge,Smith River-Widgeon Creek,N,RD,Widgeon Creek-Smith River,301010306,Roanoke River Basin,4A,Roanoke,Patrick,141,30101030603,RL_4A_047343,VI,,,Yes,,,1,,,,,,,,,,,,,,,,
Int,VDEQ_BUG,4ALWD016.84,,FALSE,36.754781,-79.723394,"Dnstr Rt. 57, Chatham Rd",45,Piedmont,45e,Northern Inner Piedmont,RD27,BRRO,Blue Ridge,Upper Leatherwood Creek,N,RD,Upper Leatherwood Creek,301010308,Roanoke River Basin,4A,Roanoke,Henry,89,30101030804,RL_4A_057129,III,,,,,,2,,,,,,,,,,,,,,,,
Int,VDEQ_BUG,4ALYH000.50,,FALSE,37.11230556,-79.2889,Lynch Cr @ Foot Bridge - City Park,45,Piedmont,45e,Northern Inner Piedmont,RU48,BRRO,Blue Ridge,Roanoke River-Reed Creek,N,RU,Reed Creek-Roanoke River,301010113,Roanoke River Basin,4A,Roanoke,Campbell,31,30101011305,RL_4A_091537,III,PWS,Yes,,,,1,,,,,,,,,,,,,,,,
Int,VDEQ_BUG,4AMEY006.72,4AMEY006.72_2013,FALSE,37.1835,-79.03488889,Mollys Creek E of Rte 650,45,Piedmont,45e,Northern Inner Piedmont,RU68,BRRO,Blue Ridge,Mollys Creek,N,RU,Mollys Creek,301010202,Roanoke River Basin,4A,Roanoke,Campbell,31,30101020204,RL_4A_104314,III,,,,,3,2,19.12968763,165,382,233.1335884,25.50507368,217,0,23.09424019,4.159060892,2.309902021,23.09424019,5386.54,1084.96,212.0686185,42.7149837,
Int,VDEQ_BUG,4AMIL000.14,4AMIL000.14_2017,FALSE,36.8755,-79.276556,Mill Creek upstream of Dry Branch,45,Piedmont,45g,Triassic Basins,RD56,BRRO,Blue Ridge,Whitehorn Creek-Mill Creek,N,RD,Mill Creek-Whitehorn Creek,301010502,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,30101050201,RL_4A_086180,III,PWS,Yes,,,3,,10.98067627,160,283,218.7172725,22.92778489,123,0,14.74121189,3.154791124,1.773103259,14.74121189,4507.15,1111.75,177.4469462,43.76970868,
